"","N0","Nmax","tlag","rmax","AIC","AICc","BIC","rsq","id","model"
"334",0.115055283850161,2.49026770627526,9.76864943625304,0.128099187148105,4.97961618640268,14.9796161864027,5.96573907308377,0.999997349517557,172,"baranyi_model"
"335",0.897091213182775,4.66110624246527,47.9351090361058,0.292408944484358,5.7728201591255,45.7728201591255,4.73161750526578,0.999997640428889,173,"gompertz_model"
"336",1.57034991030405,5.19653031360065,13.8311177618726,0.208583816433596,29.4172097699938,69.4172097699938,28.376007116134,0.999878585359138,173,"baranyi_model"
"337",0.0390897433987148,13.3530231123709,187.227386738445,0.00301669996875234,16.421251576483,26.421251576483,17.4073744631641,0.999999765042082,174,"gompertz_model"
"338",0.0394958205116685,6.5365411773059,216.634930488945,0.028261007673537,13.3397600141375,23.3397600141375,14.3258829008186,0.999999833162802,174,"baranyi_model"
"339",0.22623871963126,1.76273486307856,240.714273595227,0.0120191661880874,3.21646014112214,23.2164601411221,2.9460108863987,0.999999981493341,175,"gompertz_model"
"340",0.205900813550791,6.45563296244379,103.082735998294,0.0549549430824573,7.13785427548336,27.1378542754834,6.86740502075993,0.999999967594448,175,"baranyi_model"
"341",0.00452255184503732,5.41875965996641,135.088251903855,0.0306373445084194,10.3518862658595,14.7963307103039,13.5471729139358,0.999999776707419,176,"gompertz_model"
"342",0.00277191506877412,0.88370712825114,282.380396739953,0.0380547861393697,4.35345938096231,8.79790382540676,7.54874602903861,0.999999854522146,176,"baranyi_model"
"343",0.0483716800017818,8.98374548857266,31.5855768319676,0.0433072754535067,14.4587628742381,20.1730485885238,16.8832961231781,0.999999448116905,177,"gompertz_model"
"344",0.0169287223779363,7.05641799668487,74.9300681495955,0.131744833104707,12.9971418793394,18.7114275936251,15.4216751282794,0.999999511404724,177,"baranyi_model"
"345",0.251501006126816,3.41054209906816,15.8276391997563,0.108611026859707,6.12977007479216,16.1297700747922,7.11589296147326,0.999999855023036,178,"gompertz_model"
"346",0.397284816005758,9.97520481624653,52.3617384940482,0.114495583017719,1.74875033029442,11.7487503302944,2.73487321697552,0.999999910896832,178,"baranyi_model"
"347",0.385327277073009,3.25354554629253,28.7776348645575,0.244071495055417,3.55503902922168,13.5550390292217,4.54116191590278,0.999999140636503,179,"gompertz_model"
"348",0.299471552315308,0.610408488421792,9.12816545563353,0.0882194393798632,51.1310814734687,61.1310814734687,52.1172043601498,0.999830192803646,179,"baranyi_model"
"349",0.0279805765700715,8.91181518544909,4.36648755744407,0.0149101490045873,-0.885295750458592,7.11470424954141,0.627629714511638,0.999998943657503,180,"gompertz_model"
"350",0.0138553257274923,2.7340447800234,316.91014202534,0.0270931339412068,0.134639224567575,8.13463922456758,1.64756468953781,0.999998830231385,180,"baranyi_model"
"351",-0.0139661401335617,3.85143819643999,4.331199452281,0.0427658098194935,20.2789832098249,24.7234276542694,23.4742698579012,0.999999818000199,181,"gompertz_model"
"352",-0.0261931470886341,7.83617961335112,16.0052499843094,0.0930458930817199,19.1092063342484,23.5536507786929,22.3044929823247,0.999999832589295,181,"baranyi_model"
"353",0.186135837540494,6.82061593675171,103.26683477809,0.0165491044094408,2.24036812959361,22.2403681295936,1.96991887487017,0.999999447549867,182,"gompertz_model"
"354",0.440627566259349,8.73063878089888,114.030087675991,0.046711876395888,-5.57965810971021,14.4203418902898,-5.85010736443364,0.999999819231616,182,"baranyi_model"
"355",-0.0155580669525081,7.47660342842574,6.42333298714624,0.00847872594682167,23.1652456766658,31.1652456766658,24.6781711416361,0.999997260735225,183,"gompertz_model"
"356",-0.00208425456852033,8.90002302332627,36.5362477454322,0.104005274440855,68.1194009113094,76.1194009113094,69.6323263762796,0.999754547099464,183,"baranyi_model"
"357",0.26821629796177,12.493944424481,51.8984183759157,0.163902755227365,6.16421905714406,16.1642190571441,7.15034194382516,0.999999834891671,184,"gompertz_model"
"358",0.765088949527122,4.90837292243668,41.1226630398674,0.13260038319753,5.94930813473614,15.9493081347361,6.93543102141723,0.999999838787591,184,"baranyi_model"
"359",0.585744748357685,6.86719658109359,34.5135007766478,0.354690663750388,2.3282943567298,15.6616276900631,2.72550206512897,0.999999265184642,185,"gompertz_model"
"360",0.605748393262427,6.99490038945805,35.7476085907331,0.247384870843029,-0.24011211754426,13.0932212157891,0.157095590854919,0.999999466974937,185,"baranyi_model"
"361",0.206952538472934,8.10758883165884,91.5118916132838,0.0116902808014785,-11.2081823189616,-3.20818231896159,-9.69525685399136,0.999999695372626,186,"gompertz_model"
"362",0.0342711700664792,10.8580450591695,186.990111687281,0.00473029667359823,52.1990977480376,60.1990977480376,53.7120232130078,0.999827212583538,186,"baranyi_model"
"363",0.220160190583628,2.29862117108266,16.9218090902705,0.00168975652451964,3.61072686724279,23.6107268672428,3.34027761251936,0.999999854931274,187,"gompertz_model"
"364",0.277211610192061,2.32249845301654,5.55504321618744,0.0127483661067874,-14.4579882056953,5.54201179430468,-14.7284374604188,0.999999989021239,187,"baranyi_model"
"365",-0.0106345929764551,2.86520295108812,68.2997170311991,0.043190886205261,7.71848904186826,12.1629334863127,10.9137756899446,0.999999881901058,188,"gompertz_model"
"366",-0.0118636977917804,1.28445390507281,101.201131730967,0.0094337845448796,78.3185474743374,82.7629919187818,81.5138341224136,0.999981704981662,188,"baranyi_model"
"367",0.00466217940917927,2.28563920853028,68.6868122231969,0.154133905758339,7.55407442547216,13.2683601397579,9.97860767441216,0.999998045221135,189,"gompertz_model"
"368",0.00527032735789383,7.04774600459662,70.1379715282586,0.136994689316782,7.27441200790095,12.9886977221867,9.69894525684095,0.999998090250898,189,"baranyi_model"
"369",0.385868046166602,3.73056604673452,26.5966388459966,0.169006191156054,9.15057085657676,22.4839041899101,9.54777856497594,0.999998250525611,190,"gompertz_model"
"370",0.511382391240611,6.81129850365752,23.7940759677409,0.202621398152494,46.6146933036398,59.9480266369732,47.011901012039,0.999810889651441,190,"baranyi_model"
"371",0.0778113169546836,9.99702995662812,12.7604116624242,0.0118332157871801,34.4718559189575,47.8051892522908,34.8690636273567,0.999943497425456,191,"gompertz_model"
"372",0.0808002121762361,9.62581764456254,8.33460762866235,0.360443899042076,6.17416113076513,19.5074944640985,6.57136883916431,0.999998356095252,191,"baranyi_model"
"373",0.329287245519473,7.36309092547467,271.133940777838,0.0146751134223006,10.1342735294775,20.1342735294775,11.1203964161586,0.999999194087457,192,"gompertz_model"
"374",0.0509952016619109,9.36687685680483,105.894499241324,0.0100410083472754,60.0522959865709,70.0522959865709,61.038418873252,0.999793424308422,192,"baranyi_model"
"375",0.338707861797531,16.5287444284421,158.477681771288,0.0530588156038665,15.1654637916428,55.1654637916428,14.1242611377831,0.999999992191514,193,"gompertz_model"
"376",0.27730236432783,1.86701888452366,392.677903246675,0.0512985829502519,13.4094489342966,53.4094489342966,12.3682462804369,0.999999994172769,193,"baranyi_model"
"377",-0.00875548230537652,10.5663770304985,118.049508641659,0.081930917279744,20.2655323828614,25.9798180971471,22.6900656318014,0.999999981574231,194,"gompertz_model"
"378",-0.0172439706853395,5.99292532118102,130.607608180713,0.0986078321438874,14.9465922924068,20.6608780066925,17.3711255413468,0.999999988171579,194,"baranyi_model"
"379",-0.00849423868085378,1.22809728143209,144.636830919056,0.032554727981709,20.3701472231135,27.0368138897802,22.3596235871054,0.999999884485223,195,"gompertz_model"
"380",-0.0420624048073272,9.37681437599724,6.85749268717896,0.117957126074797,16.5187033953879,23.1853700620545,18.5081797593797,0.999999918608796,195,"baranyi_model"
"381",1.16494338942879,6.10085485846087,17.8045445947678,0.181321022891637,10.1338934017436,20.1338934017436,11.1200162884247,0.99999996479048,196,"gompertz_model"
"382",1.02827100536084,8.54011344479587,21.6468888139813,0.264927664563417,6.37002170976135,16.3700217097613,7.35614459644245,0.999999976824202,196,"baranyi_model"
"383",0.415541171371893,3.2836218900914,2.21089080486258,0.386304099555046,-2.55225921998842,5.44774078001158,-1.03933375501819,0.999999942533093,197,"gompertz_model"
"384",0.214117542390234,9.54493356535242,6.8611201883736,0.067336378414009,66.6226214537828,74.6226214537828,68.135546918753,0.999941971048604,197,"baranyi_model"
"385",4.71815763849735,13.9614787488822,0.897492166021949,2.41878838055825,10.4931021685783,30.4931021685783,10.2226529138548,0.9999999981264,198,"gompertz_model"
"386",2.67803963516645,8.00726730488771,1.97847431185209,3.54919009428101,10.0808846951165,30.0808846951165,9.81043544039311,0.999999998233547,198,"baranyi_model"
"387",4.96778521528151,11.1960357572307,1.68765090946019,0.941007746992988,2.38709553255908,22.3870955325591,2.11664627783564,0.999999350958341,199,"gompertz_model"
"388",4.46492085724398,4.84605011189811,1.23799119943401,0.562592881277079,-1.04742260479067,18.9525773952093,-1.31787185951411,0.999999602636509,199,"baranyi_model"
"389",4.59948157596382,1.42842299452882,1.66236540937648,0.0379889701400618,10.4469666968537,30.4469666968537,10.1765174421303,0.999917860334421,200,"gompertz_model"
"390",2.46689544109507,7.08422116972567,1.65624209076215,0.0465919864793109,4.07708658762808,24.0770865876281,3.80663733290465,0.999966936228563,200,"baranyi_model"
"391",2.82217987019175,14.7511631688872,3.72667794082242,1.91532221790185,-5.33508646753423,34.6649135324658,-6.37628912139395,0.99999999981649,201,"gompertz_model"
"392",1.39316309536787,8.01916282361328,1.62844620626999,0.978093695971694,29.296768985544,69.296768985544,28.2555663316843,0.99999994106168,201,"baranyi_model"
"393",NA,NA,NA,NA,NA,NA,NA,NA,202,"gompertz_model"
"394",NA,NA,NA,NA,NA,NA,NA,NA,202,"baranyi_model"
"395",NA,NA,NA,NA,NA,NA,NA,NA,203,"gompertz_model"
"396",NA,NA,NA,NA,NA,NA,NA,NA,203,"baranyi_model"
"397",5.91626456202242,5.33664326977379,3.24997494692111,0.135874919662878,3.65069201160544,13.6506920116054,4.63681489828654,0.999999998980071,204,"gompertz_model"
"398",7.1964430415568,17.5484912440136,2.23113483426294,0.102862474390646,50.4627165099552,60.4627165099552,51.4488393966363,0.999999814867996,204,"baranyi_model"
"399",3.65867516845629,7.50677931146277,0.987433713585694,0.207132120172327,10.6053092469747,20.6053092469747,11.5914321336558,0.999999841985286,205,"gompertz_model"
"400",0.0335530344199898,5.0763679774158,1.66109089907879,0.0106213455412264,24.8611624896171,34.8611624896171,25.8472853762982,0.999999229783344,205,"baranyi_model"
"401",7.14118936696008,8.38206042675759,4.87961740020161,0.352277441197141,-3.82575446550647,16.1742455344935,-4.0962037202299,0.999999999743596,206,"gompertz_model"
"402",3.52674669592604,8.59082298965283,4.26008611747869,2.89131772665762,-0.743415222811727,19.2565847771883,-1.01386447753516,0.999999999601746,206,"baranyi_model"
"403",3.35777534219409,10.3379147266187,3.14015233351172,0.234149653803222,-0.0395694570517726,19.9604305429482,-0.310018711775207,0.999999998019197,207,"gompertz_model"
"404",2.98344700659386,1.23739421022466,0.206459530417455,1.28217039225526,-0.0344984907408215,19.9655015092592,-0.304947745464256,0.999999998017761,207,"baranyi_model"
"405",6.64940343210115,9.87608607086277,7.09275212977297,0.300979529360388,-9.29557536296173,10.7044246370383,-9.56602461768516,0.999999981668442,208,"gompertz_model"
"406",1.48332211345209,0.24356048019751,2.60586715011648,0.0704890735241895,-8.52147047898483,11.4785295210152,-8.79191973370827,0.99999997952488,208,"baranyi_model"
"407",NA,NA,NA,NA,NA,NA,NA,NA,209,"gompertz_model"
"408",NA,NA,NA,NA,NA,NA,NA,NA,209,"baranyi_model"
"409",2.68364877380345,7.34348478028696,-0.0149709256390435,0.301778663564917,-13.1376126692898,0.195720664043526,-12.7404049608906,0.999999796645205,210,"gompertz_model"
"410",6.79367493272448,8.4984338670711,-0.0152330034170563,1.16023533223886,13.6817692127997,27.015102546133,14.0789769211989,0.999994189772852,210,"baranyi_model"
"411",NA,NA,NA,NA,NA,NA,NA,NA,211,"gompertz_model"
"412",NA,NA,NA,NA,NA,NA,NA,NA,211,"baranyi_model"
"413",0.979491005214774,10.3083401858426,1.22444755644352,0.588135570709812,5.89930394237008,25.8993039423701,5.62885468764665,0.999999993801935,215,"gompertz_model"
"414",8.00552881307599,14.3937350086415,1.10474222083417,0.230069680811179,1.5010441432811,21.5010441432811,1.23059488855767,0.99999999669342,215,"baranyi_model"
"415",1.60528601728284,12.1662747972421,0.00207656196852066,0.536686511124666,0.236566895787998,20.236566895788,-0.0338823589354362,0.999999993369686,216,"gompertz_model"
"416",0.9433089969965,13.5735458057258,0.00273798378680708,0.0545204622412608,43.4484739520527,63.4484739520527,43.1780246973292,0.999996819538227,216,"baranyi_model"
"417",1.32171682219194,13.42436309405,0.00256295275557558,0.146825155160946,6.26738903307502,26.267389033075,5.99693977835159,0.999999946000926,217,"gompertz_model"
"418",5.88110975601287,3.60822281527095,0.00137118546640364,1.36685483440209,3.83880782185054,23.8388078218505,3.56835856712711,0.999999961830883,217,"baranyi_model"
"419",7.82387883083531,9.70159546522995,0,0.260413504546067,31.4079087221539,71.4079087221539,30.3667060682942,0.99999990127675,218,"gompertz_model"
"420",7.85198831077515,11.3833905976637,0,1.81535005301451,9.56796759541865,49.5679675954186,8.52676494155892,0.999999997408258,218,"baranyi_model"
"421",NA,NA,NA,NA,NA,NA,NA,NA,219,"gompertz_model"
"422",NA,NA,NA,NA,NA,NA,NA,NA,219,"baranyi_model"
"423",NA,NA,NA,NA,NA,NA,NA,NA,220,"gompertz_model"
"424",NA,NA,NA,NA,NA,NA,NA,NA,220,"baranyi_model"
"425",4.69595227577811,11.1732339454434,1.57382645631242,0.121690645131224,8.70947223970282,48.7094722397028,7.66826958584309,0.999999984423248,221,"gompertz_model"
"426",1.33098839578897,14.6432067547503,1.14094514758748,1.69212354424529,26.6784023661665,66.6784023661665,25.6371997123068,0.999999688748517,221,"baranyi_model"
"427",6.64653371107974,10.2549365776259,1.31059768542103,3.84501063436468,-1.13120166820254,38.8687983317975,-2.17240432206227,0.999999999391764,222,"gompertz_model"
"428",8.51823851770642,9.7632875246112,1.34712812035091,4.13027742731366,1.32100490645837,41.3210049064584,0.279802252598644,0.999999999084688,222,"baranyi_model"
"429",7.89975891565328,3.29474860308916,0.764698860826332,1.40465965181511,12.0452645776202,52.0452645776202,11.0040619237605,0.999999984514353,223,"gompertz_model"
"430",6.64458503493431,0.40440943588032,0.447676139347695,2.6899862299814,14.3259430410234,54.3259430410234,13.2847403871636,0.999999977353017,223,"baranyi_model"
"431",NA,NA,NA,NA,NA,NA,NA,NA,224,"gompertz_model"
"432",NA,NA,NA,NA,NA,NA,NA,NA,224,"baranyi_model"
"433",NA,NA,NA,NA,NA,NA,NA,NA,225,"gompertz_model"
"434",NA,NA,NA,NA,NA,NA,NA,NA,225,"baranyi_model"
"435",NA,NA,NA,NA,NA,NA,NA,NA,226,"gompertz_model"
"436",NA,NA,NA,NA,NA,NA,NA,NA,226,"baranyi_model"
"437",4.63535735482449,6.09608171172752,0.00384395227523372,3.96610448042386,-13.9028097442845,6.09719025571552,-14.1732589990079,0.999999999445679,227,"gompertz_model"
"438",7.25277942727291,16.6761873179059,0.00447263075427765,3.2372285641413,41.0221619263719,61.0221619263719,40.7517126716485,0.999998582834862,227,"baranyi_model"
"439",NA,NA,NA,NA,NA,NA,NA,NA,228,"gompertz_model"
"440",NA,NA,NA,NA,NA,NA,NA,NA,228,"baranyi_model"
"441",0.494213288187631,11.9953473040373,1.35525656383887,7.73913410300418,3.0650190074648,23.0650190074648,2.79456975274136,0.999999996144372,229,"gompertz_model"
"442",7.96255786151824,3.61392866353183,0.549872516609487,9.20656671046319,-0.540160272378442,19.4598397276216,-0.810609527101876,0.999999997696319,229,"baranyi_model"
"443",NA,NA,NA,NA,NA,NA,NA,NA,230,"gompertz_model"
"444",NA,NA,NA,NA,NA,NA,NA,NA,230,"baranyi_model"
"445",NA,NA,NA,NA,NA,NA,NA,NA,231,"gompertz_model"
"446",NA,NA,NA,NA,NA,NA,NA,NA,231,"baranyi_model"
"447",0.0139580662903445,0.751412320539741,20.0700236276377,0,-35.935335455104,-25.935335455104,-34.9492125684229,0.58612780628629,232,"gompertz_model"
"448",0.210093875224167,0.825977101056934,46.7354001475561,0,-35.9319929555988,-25.9319929555988,-34.9458700689177,0.585974070228717,232,"baranyi_model"
"449",NA,NA,NA,NA,NA,NA,NA,NA,233,"gompertz_model"
"450",NA,NA,NA,NA,NA,NA,NA,NA,233,"baranyi_model"
"451",NA,NA,NA,NA,NA,NA,NA,NA,234,"gompertz_model"
"452",NA,NA,NA,NA,NA,NA,NA,NA,234,"baranyi_model"
"453",NA,NA,NA,NA,NA,NA,NA,NA,235,"gompertz_model"
"454",NA,NA,NA,NA,NA,NA,NA,NA,235,"baranyi_model"
"455",NA,NA,NA,NA,NA,NA,NA,NA,236,"gompertz_model"
"456",NA,NA,NA,NA,NA,NA,NA,NA,236,"baranyi_model"
"457",NA,NA,NA,NA,NA,NA,NA,NA,237,"gompertz_model"
"458",NA,NA,NA,NA,NA,NA,NA,NA,237,"baranyi_model"
"459",NA,NA,NA,NA,NA,NA,NA,NA,238,"gompertz_model"
"460",NA,NA,NA,NA,NA,NA,NA,NA,238,"baranyi_model"
"461",-0.233942290194189,1.28972579906883,59.652281211387,0.0753668959644089,-7.71872894872176,12.2812710512782,-7.98917820344519,0.991566871754452,239,"gompertz_model"
"462",-1.84277789273926,1.13528214399251,56.4604337006977,0.0113458957752572,27.67634060365,47.67634060365,27.4058913489266,-0.324256296978605,239,"baranyi_model"
"463",-5.71351134127635,-3.86531214914521,109.562077504231,0,5.28841915666094,45.2884191566609,4.24721650280121,-455.497882804956,240,"gompertz_model"
"464",-5.96252100724901,-2.25921445965273,60.2761422430464,0,5.72559708450531,45.7255970845053,4.68439443064559,-490.00143486005,240,"baranyi_model"
"465",-2.05356605189345,0.298807418299974,8.63871161947198,0.0725825699695147,-26.4713535624972,-6.4713535624972,-26.7418028172206,0.999276554188608,241,"gompertz_model"
"466",-2.38613704788148,0.144731421845274,35.2345722106251,0.0585707222187472,29.4623004368764,49.4623004368764,29.191851182153,-1.13621823824931,241,"baranyi_model"
"467",-4.45434634771149,0.50907555305296,2.67668437554975,0.0285730247251648,-20.8803038390774,-0.880303839077385,-21.1507530938008,0.9985877057096,242,"gompertz_model"
"468",-2.2059832012181,0.0469454777067686,38.4485707562591,0.0279906603604894,28.3404494005755,48.3404494005755,28.0700001458521,-0.598389302770873,242,"baranyi_model"
"469",-3.10853633575893,0.172364042045198,77.8305989253239,0.0048246909537712,9.40314355659471,29.4031435565947,9.13269430187128,0.880542533270278,243,"gompertz_model"
"470",-3.79065707462346,1.04857544104397,138.282149186027,0.0622143033482344,-25.1008611876685,-5.10086118766853,-25.371310442392,0.999136000556114,243,"baranyi_model"
"471",-1.46513090286083,0.698475967364106,170.205188261506,0.0345426498374433,-10.7407667078682,29.2592332921318,-11.7819693617279,0.995171264138475,244,"gompertz_model"
"472",-1.34161561271308,0.686590552356841,130.407856080685,0.00723501064632111,20.0521558731207,60.0521558731207,19.010953219261,0.182101316185748,244,"baranyi_model"
"473",-3.91261226349475,1.12828723096534,285.315747233765,0.0282711511080199,-35.0718555294305,4.92814447056951,-36.1130581832902,0.999918437217235,245,"gompertz_model"
"474",-2.2761659033859,0.230282838208054,129.05580414125,0.0209779580030029,22.2702511828034,62.2702511828034,21.2290485289437,-0.153591698975904,245,"baranyi_model"
"475",-2.61949406342402,0.457675203558028,42.1006658736268,0.032847000602472,-17.9590698142576,2.04093018574238,-18.2295190689811,0.996560023848379,247,"gompertz_model"
"476",-0.602073611552538,0.147901955119583,20.3783439482964,0.00743866132770202,-17.769469893438,2.230530106562,-18.0399191481614,0.996465576361912,247,"baranyi_model"
"477",-3.62973654892086,0.174144995278151,52.9196944684482,0.112481212297853,-12.620941950359,7.37905804964103,-12.8913912050824,0.992551676323813,248,"gompertz_model"
"478",-0.256037270701103,0.183895729673227,18.3553825817169,0.050138451201706,-11.4768697587437,8.52313024125632,-11.7473190134671,0.991229201233267,248,"baranyi_model"
"479",-4.1326544312898,0.762654652265268,47.0864388325308,0.00612680694515314,-11.9066750656773,28.0933249343227,-12.947877719537,0.995221139090689,249,"gompertz_model"
"480",-1.4163858781643,0.539976307966267,33.777368803093,0.0780274330187346,-11.2916467743826,28.7083532256174,-12.3328494282423,0.994705296772326,249,"baranyi_model"
"481",-4.66972212395253,0.587285100860187,92.4570907576575,0.123902914216024,-1.39752498777575,38.6024750122242,-2.43872764163548,0.96790406496443,250,"gompertz_model"
"482",-0.510632872414941,0.124105129259463,71.6610828056192,0.0148648318245627,1.37777046964825,41.3777704696482,0.336567815788523,0.949027889479066,250,"baranyi_model"
"483",-4.34989686209636,0.727457477967211,23.5266504396359,0.00635900835619394,-53.2166008956127,-33.2166008956127,-53.4870501503362,0.999978273161973,252,"gompertz_model"
"484",-2.74494611553314,0.30487691298841,159.929878304235,0.0254682067517934,28.1105336277307,48.1105336277307,27.8400843730072,-1.41379401238331,252,"baranyi_model"
"485",NA,NA,NA,NA,NA,NA,NA,NA,255,"gompertz_model"
"486",NA,NA,NA,NA,NA,NA,NA,NA,255,"baranyi_model"
"487",-0.979771622391981,0.579652806305642,17.1052724224599,0.0391110598377855,-22.1043717951779,-8.77103846184458,-21.7071640867787,0.996644331519056,256,"gompertz_model"
"488",-1.78093077437999,0.388488045540537,9.4296678161098,0.266698501686272,25.7218714684865,39.0552048018198,26.1190791768856,-0.324686898791902,256,"baranyi_model"
"489",-1.62886695862096,0.250211571431074,17.8444648563337,0.102955342328356,-14.5492401584941,25.4507598415059,-15.5904428123538,0.997439216835684,257,"gompertz_model"
"490",-2.64333959934722,0.459132588673903,16.7803757837605,0.122661816404177,24.2671944059712,64.2671944059712,23.2259917521114,-0.651961908508216,257,"baranyi_model"
"491",-5.20570769720955,0.442430632719573,98.5354838805206,0.054568733375277,-17.8280740922021,22.1719259077979,-18.8692767460618,0.998407748948932,258,"gompertz_model"
"492",-1.65228324911612,0.818807244830586,32.0987810601586,0.0470182946782883,22.2901339007616,62.2901339007616,21.2489312469018,-0.276039946196058,258,"baranyi_model"
"493",-4.8651053833245,0.569392899459621,15.3292501528085,0.0341742490627773,-19.4573344184447,0.542665581555291,-19.7277836731681,0.997421229661821,259,"gompertz_model"
"494",-2.62910952229462,0.255290605020634,59.6164903951923,0.00356197167688484,25.5263073522716,45.5263073522716,25.2558580975482,-0.593275455061359,259,"baranyi_model"
"495",-3.10713339922601,-0.474617536160826,115.770035223489,0.0376016050666352,-24.3783521077637,15.6216478922363,-25.4195547616234,0.996936666494578,262,"gompertz_model"
"496",-1.71297216759402,-0.155268293898445,58.0202813246729,0.0167626551358071,12.5700614886926,52.5700614886926,11.5288588348328,-0.4474702211377,262,"baranyi_model"
"497",-2.00591649391758,0.106248793202976,177.216516701066,0.0703876697640516,-2.91383144086692,37.0861685591331,-3.95503409472665,0.956330562677311,263,"gompertz_model"
"498",-0.870332562739334,0.0585302377682509,128.424947475255,0.0183271081440274,14.618723069317,54.618723069317,13.5775204154573,0.18861643048102,263,"baranyi_model"
"499",-5.22729616553213,0.0419233893474393,32.7651531388454,0.0168816375026142,-49.5281365581557,-36.1948032248223,-49.1309288497565,0.99973225028442,264,"gompertz_model"
"500",-1.80626356243939,0.0071597430121417,106.142263277896,0.0273651278529203,24.5873305819205,37.9206639152539,24.9845382903197,-1.82631991381658,264,"baranyi_model"
"501",-2.29863799520162,0.172966337537477,541.271277007912,0.0137941642632408,-21.7528043157599,-1.75280431575986,-22.0232535704833,0.996020745645759,265,"gompertz_model"
"502",-1.29342334019671,0.167113528029806,443.777706382415,0.00325822757102134,22.4048194646141,42.4048194646141,22.1343702098906,-1.18490236471137,265,"baranyi_model"
"503",-3.34146376330244,-2.92326506360462,110.787474725805,0.000131264017954751,8.21437798916198,48.214377989162,7.17317533530226,-139.191106503129,267,"gompertz_model"
"504",-5.08647666188187,-1.52306123967267,0.120810200333883,0.000583966391980829,7.52693995398029,47.5269399539803,6.48573730012056,-124.014975280138,267,"baranyi_model"
"505",-4.59900963082333,-0.0158547444641042,2.26282522130046,0.083237558440273,-9.66475257883903,10.335247421161,-9.93520183356247,0.969569558537849,268,"gompertz_model"
"506",-2.26234633352566,-0.0562974820735334,17.0880768417072,0.149304779992263,25.0044913529032,45.0044913529032,24.7340420981797,-3.30784304560991,268,"baranyi_model"
"507",-0.42350641057961,0.132946046975008,46.8421800694274,0.089044124638185,-23.9433318418967,16.0566681581033,-24.9845344957564,0.999235784160384,269,"gompertz_model"
"508",-1.34604212298321,0.204698219466732,43.2184588471028,0.0590443774089733,20.3178073103241,60.3178073103241,19.2766046564643,-0.221642456635445,269,"baranyi_model"
"509",-1.45784464840287,0.11491279821391,42.5761942911382,0.0204374504784927,-22.3887223990961,-9.0553890657628,-21.991514690697,0.996156299351466,270,"gompertz_model"
"510",-2.2796886708928,0.163383262701018,51.8868404413288,0.00125238062261085,29.1724415966795,42.5057749300128,29.5696493050786,-1.42014107415331,270,"baranyi_model"
"511",NA,NA,NA,NA,NA,NA,NA,NA,271,"gompertz_model"
"512",NA,NA,NA,NA,NA,NA,NA,NA,271,"baranyi_model"
"513",NA,NA,NA,NA,NA,NA,NA,NA,272,"gompertz_model"
"514",NA,NA,NA,NA,NA,NA,NA,NA,272,"baranyi_model"
"515",NA,NA,NA,NA,NA,NA,NA,NA,273,"gompertz_model"
"516",NA,NA,NA,NA,NA,NA,NA,NA,273,"baranyi_model"
"517",-1.10532299222228,0.0629640033776157,6.79284228703646,0.17114022294674,-18.0773801043609,21.9226198956391,-19.1185827582206,0.998136452292977,275,"gompertz_model"
"518",-2.03209712592479,1.00066066519258,4.74870502883484,0.0248624934522448,24.0058398338861,64.0058398338861,22.9646371800263,-1.07217079516472,275,"baranyi_model"
"519",-5.003616753232,0.873377190865177,10.6089938097191,0.0605704547659438,-14.9237208521993,-1.59038751886594,-14.5265131438001,0.992368251210941,276,"gompertz_model"
"520",-1.96909770289982,0.782957653543249,10.321113750224,0.293337205442402,32.5776286171697,45.910961950503,32.9748363255689,-1.89281600185053,276,"baranyi_model"
"521",-5.19136681814814,0.616317890155315,15.7826755479712,0.100704490727067,-15.4885552646619,4.51144473533805,-15.7590045193854,0.99545384235772,277,"gompertz_model"
"522",-1.45597409501275,0.014441682881416,12.5234495976699,0.197870799441117,26.987580525757,46.987580525757,26.7171312710335,-0.96314253138873,277,"baranyi_model"
"523",NA,NA,NA,NA,NA,NA,NA,NA,278,"gompertz_model"
"524",NA,NA,NA,NA,NA,NA,NA,NA,278,"baranyi_model"
"525",2.05495398765332,0.250496456242327,73.5760608874262,0.00102187894677578,-13.9232249555908,6.07677504440922,-14.1936742103142,0.998073379334548,280,"gompertz_model"
"526",1.46312884639089,0.18270470980189,30.3297789534554,0.000556829172586089,-15.0812079684054,4.91879203159465,-15.3516572231288,0.99836712645627,280,"baranyi_model"
"527",1.05818073074428,2.89348968034216,83.7923852733981,0.00123379404648359,-28.7020495106735,-8.70204951067351,-28.9724987653969,0.999783780410158,281,"gompertz_model"
"528",1.1229362471214,3.22762371177648,90.829183634084,0.00785754459763559,-27.6219395280585,-7.62193952805853,-27.892388782782,0.999747705782308,281,"baranyi_model"
"529",1.41249789650065,1.27763751356212,1.43207932106016,0.000987690251593695,-23.3288462174106,-3.32884621741065,-23.5992954721341,0.998919449276906,282,"gompertz_model"
"530",0.278485199204741,3.23657643525166,1.22507622680422,0.00426571461287693,-12.0668191400136,7.93318085998641,-12.337268394737,0.994600362341648,282,"baranyi_model"
"531",0.484453548087492,1.82738529464026,10.454660149721,0.0016417876242842,-24.0702757554533,-4.07027575545326,-24.3407250101767,0.999804877631156,283,"gompertz_model"
"532",1.03697712145911,3.58018667453878,25.6940792615596,0.00943859582751898,-20.7842728517515,-0.784272851751471,-21.0547221064749,0.999687983559439,283,"baranyi_model"
"533",NA,NA,NA,NA,NA,NA,NA,NA,284,"gompertz_model"
