,id,loglin,param,value
3599,453,lin,tlag,154.5531653823456
3600,454,log,N0,1.5938989880781498
3601,454,log,Nmax,8.62021628752406
3602,454,log,rmax,0.0900991382451233
3603,454,log,tlag,6.0595039647465265
3604,454,lin,N0,39.2553621304904
3605,454,lin,Nmax,417077044.64486897
3606,454,lin,rmax,0.04987904552215707
3607,454,lin,tlag,187.86603232079975
3608,455,log,N0,1.6862749875401202
3609,455,log,Nmax,8.97910422210925
3610,455,log,rmax,0.21855040699359368
3611,455,log,tlag,0.515861681369614
3612,455,lin,N0,48.5595873508849
3613,455,lin,Nmax,953024843.747442
3614,455,lin,rmax,0.1487151824952616
3615,455,lin,tlag,80.19056807850497
3616,456,log,N0,1.8247983640420202
3617,456,log,Nmax,9.23554172985051
3618,456,log,rmax,0.3432791107962149
3619,456,log,tlag,2.2260374850359543
3620,456,lin,N0,66.8033688236728
3621,456,lin,Nmax,1720052607.18758
3622,456,lin,rmax,0.0856041711709573
3623,456,lin,tlag,40.23132440683547
3624,457,log,N0,1.9172556088861101
3625,457,log,Nmax,9.237491619021212
3626,457,log,rmax,0.5931317743877893
3627,457,log,tlag,2.0097436540083415
3628,457,lin,N0,82.6524266572566
3629,457,lin,Nmax,1727792637.38751
3630,457,lin,rmax,0.17008074139717938
3631,457,lin,tlag,0
3632,458,log,N0,1.61708100377426
3633,458,log,Nmax,9.169814215721448
3634,458,log,rmax,1.0712503882590438
3635,458,log,tlag,0.3896762490159349
3636,458,lin,N0,41.4076900447241
3637,458,lin,Nmax,1478475784.4209
3638,458,lin,rmax,0.38721207004469443
3639,458,lin,tlag,0
3640,459,log,N0,1.64650105776508
3641,459,log,Nmax,4.700879831590151
3642,459,log,rmax,0.03788315523059614
3643,459,log,tlag,56.83042947587819
3644,459,lin,N0,44.309929369801
3645,459,lin,Nmax,50220.361156634295
3646,459,lin,rmax,0.02609223751237394
3647,459,lin,tlag,128.52788557402855
3648,460,log,N0,1.7658127286176202
3649,460,log,Nmax,8.30409229133691
3650,460,log,rmax,0.0858796333227436
3651,460,log,tlag,7.472741494945102
3652,460,lin,N0,58.31935721413
3653,460,lin,Nmax,201415222.917051
3654,460,lin,rmax,0.03642536739326543
3655,460,lin,tlag,0
3656,461,log,N0,1.6703633919355902
3657,461,log,Nmax,8.972237648111141
3658,461,log,rmax,0.20003987390112776
3659,461,log,tlag,0.7007999753519678
3660,461,lin,N0,46.81266781732779
3661,461,lin,Nmax,938075185.9363439
3662,461,lin,rmax,0.062333301521270354
3663,461,lin,tlag,75.59542995296297
3664,462,log,N0,1.95671140198169
3665,462,log,Nmax,9.234723323986731
3666,462,log,rmax,0.3728431162047442
3667,462,log,tlag,0.9298990634689533
3668,462,lin,N0,90.51309220527331
3669,462,lin,Nmax,1716814307.69152
3670,462,lin,rmax,0.052046621291106376
3671,462,lin,tlag,0
3672,463,log,N0,2.12374774117524
3673,463,log,Nmax,9.25858565815724
3674,463,log,rmax,0.5601023691137748
3675,463,log,tlag,0.9870249229201288
3676,463,lin,N0,132.968185136938
3677,463,lin,Nmax,1813784382.7115898
3678,463,lin,rmax,0.3616102052114095
3679,463,lin,tlag,32.4051168078747
3680,464,log,N0,1.69422572610609
3681,464,log,Nmax,9.33017266066876
3682,464,log,rmax,1.213407494145202
3683,464,log,tlag,0.18038415143362824
3684,464,lin,N0,49.4567673508644
3685,464,lin,Nmax,2138812239.2701898
3686,464,lin,rmax,0.08580324231691502
3687,464,lin,tlag,0
3688,465,log,N0,0.0491062896895452
3689,465,log,Nmax,0.63090470510625
3690,465,log,rmax,0.004269651339053906
3691,465,log,tlag,41.460389011712806
3692,465,lin,N0,1.1197118894042901
3693,465,lin,Nmax,4.27469078627769
3694,465,lin,rmax,0.012012284694101474
3695,465,lin,tlag,0
3696,466,log,N0,0.0491062896895452
3697,466,log,Nmax,0.6418819092296321
3698,466,log,rmax,0.004254563845022989
3699,466,log,tlag,24.71649300445554
3700,466,lin,N0,1.1197118894042901
3701,466,lin,Nmax,4.38411471328421
3702,466,lin,rmax,0.013044560048779564
3703,466,lin,tlag,0
3704,467,log,N0,0.0491062896895452
3705,467,log,Nmax,0.7441071226286221
3706,467,log,rmax,0.0049572423693363295
3707,467,log,tlag,8.993861467467129
3708,467,lin,N0,1.1197118894042901
3709,467,lin,Nmax,5.547625332370581
3710,467,lin,rmax,0.014251672748924594
3711,467,lin,tlag,0
3712,468,log,N0,0.0511645154626817
3713,468,log,Nmax,0.48477067521373207
3714,468,log,rmax,0.004845484157484347
3715,468,log,tlag,0
3716,468,lin,N0,1.1250310672344899
3717,468,lin,Nmax,3.05330841899791
3718,468,lin,rmax,0.015415721633778613
3719,468,lin,tlag,0
3720,469,log,N0,0.237951172809957
3721,469,log,Nmax,0.572176878889421
3722,469,log,rmax,0.003385375683862798
3723,469,log,tlag,54.56844448882755
3724,469,lin,N0,1.72962188903916
3725,469,lin,Nmax,3.7340220559335298
3726,469,lin,rmax,0.008028937351441957
3727,469,lin,tlag,0
3728,470,log,N0,0.233817616084251
3729,470,log,Nmax,0.655519387266635
3730,470,log,rmax,0.0031999741078700926
3731,470,log,tlag,13.346988336244221
3732,470,lin,N0,1.7132376745661202
3733,470,lin,Nmax,4.52396657244525
3734,470,lin,rmax,0.010753476894486295
3735,470,lin,tlag,0
3736,471,log,N0,0.264226902824319
3737,471,log,Nmax,0.7499066539013891
3738,471,log,rmax,0.0036735705073051247
3739,471,log,tlag,17.39273572571245
3740,471,lin,N0,1.8374981174939902
3741,471,lin,Nmax,5.62220470033075
3742,471,lin,rmax,0.011954748424308596
3743,471,lin,tlag,0
3744,472,log,N0,0.266293681187171
3745,472,log,Nmax,0.7292388702728578
3746,472,log,rmax,0.004488109293139949
3747,472,log,tlag,8.774435064859826
3748,472,lin,N0,1.8462634883763103
3749,472,lin,Nmax,5.36091436984208
3750,472,lin,rmax,0.010019150498230801
3751,472,lin,tlag,0
3752,473,log,N0,0.0
3753,473,log,Nmax,6.01398601398601
3754,473,log,rmax,0.30924082989688895
3755,473,log,tlag,0.491956381025434
3756,473,lin,N0,1.0
3757,473,lin,Nmax,1032728.14726171
3758,473,lin,rmax,0.11957587242290461
3759,473,lin,tlag,39.674574503716904
3760,474,log,N0,0.0139860139860147
3761,474,log,Nmax,5.881118881118879
3762,474,log,rmax,0.48516888926380425
3763,474,log,tlag,13.087285854247826
3764,474,lin,N0,1.03272814726172
3765,474,lin,Nmax,760534.432499603
3766,474,lin,rmax,0.09658671849613797
3767,474,lin,tlag,35.277130251055134
3768,475,log,N0,0.0139860139860147
3769,475,log,Nmax,6.53846153846154
3770,475,log,rmax,0.16012470151051061
3771,475,log,tlag,2.3473479172251417
3772,475,lin,N0,1.03272814726172
3773,475,lin,Nmax,3455107.2945922003
3774,475,lin,rmax,0.039193979410319324
3775,475,lin,tlag,28.02841409489449
3776,476,log,N0,0.0
3777,476,log,Nmax,6.22377622377622
3778,476,log,rmax,0.13567358722941023
3779,476,log,tlag,16.72142044337127
3780,476,lin,N0,1.0
3781,476,lin,Nmax,1674080.0609081
3782,476,lin,rmax,0.03654669516402968
3783,476,lin,tlag,32.332492242644946
3784,477,log,N0,0.0
3785,477,log,Nmax,6.38461538461538
3786,477,log,rmax,0.07571833238285793
3787,477,log,tlag,5.341424698523611
3788,477,lin,N0,1.0
3789,477,lin,Nmax,2424462.01708232
3790,477,lin,rmax,0.021032343293183643
3791,477,lin,tlag,25.39041026204199
3792,478,log,N0,0.0209790209790203
3793,478,log,Nmax,5.74825174825175
3794,478,log,rmax,0.06014554011798822
3795,478,log,tlag,0
3796,478,lin,N0,1.04949173070025
3797,478,lin,Nmax,560082.171238539
3798,478,lin,rmax,0.022622435866041464
3799,478,lin,tlag,132.4713149433676
3800,479,log,N0,0.70638195516
3801,479,log,Nmax,0.961109743945108
3802,479,log,rmax,0.004113645567285452
3803,479,log,tlag,10.233616458280128
3804,479,lin,N0,5.08606557377049
3805,479,lin,Nmax,9.14344262295082
3806,479,lin,rmax,0.019769625226517835
3807,479,lin,tlag,0
3808,480,log,N0,0.747424543981731
3809,480,log,Nmax,0.998573744261968
3810,480,log,rmax,0.004892425135263455
3811,480,log,tlag,15.456285795629965
3812,480,lin,N0,5.59016393442623
3813,480,lin,Nmax,9.9672131147541
3814,480,lin,rmax,0.037768606887916625
3815,480,lin,tlag,0
3816,481,log,N0,0.77874414396638
3817,481,log,Nmax,0.9860738952936401
3818,481,log,rmax,0.006820630764219807
3819,481,log,tlag,19.372454212682335
3820,481,lin,N0,6.008196721311481
3821,481,lin,Nmax,9.6844262295082
3822,481,lin,rmax,0.05162401241601513
3823,481,lin,tlag,0
3824,482,log,N0,0.6849051248661999
3825,482,log,Nmax,0.9764545144950371
3826,482,log,rmax,0.003228983823607328
3827,482,log,tlag,116.09015760860034
3828,482,lin,N0,4.84066607776181
3829,482,lin,Nmax,9.47227972101731
3830,482,lin,rmax,0.028814720302045942
3831,482,lin,tlag,0
3832,483,log,N0,0.638256932746109
3833,483,log,Nmax,0.9828665599397141
3834,483,log,rmax,0.004282690074584944
3835,483,log,tlag,30.188186036595777
3836,483,lin,N0,4.34767360607539
3837,483,lin,Nmax,9.61316861576595
3838,483,lin,rmax,0.03669067651803936
3839,483,lin,tlag,0
3840,484,log,N0,0.678322440876953
3841,484,log,Nmax,0.9828683468374759
3842,484,log,rmax,0.0054673209338150005
3843,484,log,tlag,40.13471998940776
3844,484,lin,N0,4.76784843171121
3845,484,lin,Nmax,9.613208169077222
3846,484,lin,rmax,0.0425680726229306
3847,484,lin,tlag,0
3848,485,log,N0,0.703990002764063
3849,485,log,Nmax,0.98954442597909
3850,485,log,rmax,0.005978243374190723
3851,485,log,tlag,34.59627284146819
3852,485,lin,N0,5.05813018313183
3853,485,lin,Nmax,9.762126386013948
3854,485,lin,rmax,0.03811371381378085
3855,485,lin,tlag,0
3856,486,log,N0,0.6956408188993349
3857,486,log,Nmax,0.990537483847004
3858,486,log,rmax,0.007511441830407294
3859,486,log,tlag,14.281731226253976
3860,486,lin,N0,4.961817870186031
3861,486,lin,Nmax,9.784474006882279
3862,486,lin,rmax,0.03889732379863911
3863,486,lin,tlag,0
3864,487,log,N0,0.6924440475665801
3865,487,log,Nmax,0.9837555264128449
3866,487,log,rmax,0.010906393907083433
3867,487,log,tlag,9.433107813509581
3868,487,lin,N0,4.92542882381637
3869,487,lin,Nmax,9.632866164779099
3870,487,lin,rmax,0.07569149635502478
3871,487,lin,tlag,0
3872,488,log,N0,0.0700065036666363
3873,488,log,Nmax,3.84956857843535
3874,488,log,rmax,7.857142857143458
3875,488,log,tlag,98.02464544446286
3876,488,lin,N0,1.174915149451
3877,488,lin,Nmax,7072.42870947292
3878,488,lin,rmax,0.008229613936384165
3879,488,lin,tlag,20.463168611243784
3880,489,log,N0,0.394336151088404
3881,489,log,Nmax,4.39913654200195
3882,489,log,rmax,0.6127332855881399
3883,489,log,tlag,41.47929171056175
3884,489,lin,N0,2.4793403654517405
3885,489,lin,Nmax,25068.9729659811
3886,489,lin,rmax,0.04414107799208772
3887,489,lin,tlag,62.03597866846561
3888,490,log,N0,0.126881423845344
3889,490,log,Nmax,4.32779344127542
3890,490,log,rmax,1.6185062087157638
3891,490,log,tlag,19.60546383980554
3892,490,lin,N0,1.3393109631705702
3893,490,lin,Nmax,21271.2710320127
3894,490,lin,rmax,0.42856661829187304
3895,490,lin,tlag,46.18483624798274
3896,491,log,N0,0.3389779827040061
3897,491,log,Nmax,4.43379759826688
3898,491,log,rmax,1.339197161843521
3899,491,log,tlag,9.499017520877073
3900,491,lin,N0,2.18261925744977
3901,491,lin,Nmax,27151.735748467203
3902,491,lin,rmax,0.10088103425143567
3903,491,lin,tlag,12.329596981473813
3904,492,log,N0,-0.991399828238082
3905,492,log,Nmax,-0.764471553092451
3906,492,log,rmax,0.14127473149714967
3907,492,log,tlag,5.773844430323918
3908,492,lin,N0,0.102
3909,492,lin,Nmax,0.172
3910,492,lin,rmax,0.04356268467707928
3911,492,lin,tlag,0
3912,493,log,N0,-1.01322826573376
3913,493,log,Nmax,-0.7351821769904642
3914,493,log,rmax,0.09563074347201059
3915,493,log,tlag,4.173314930687486
3916,493,lin,N0,0.09699999999999999
3917,493,lin,Nmax,0.184
3918,493,lin,rmax,0.05905736457699337
3919,493,lin,tlag,0
3920,494,log,N0,-1.00877392430751
3921,494,log,Nmax,-0.75448733218585
3922,494,log,rmax,0.16104648784160372
3923,494,log,tlag,5.791025066707738
3924,494,lin,N0,0.098
3925,494,lin,Nmax,0.17600000000000002
3926,494,lin,rmax,0.04155844155844159
3927,494,lin,tlag,0
3928,495,log,N0,-1.01772876696043
3929,495,log,Nmax,-0.7695510786217259
3930,495,log,rmax,0.18330638239327507
3931,495,log,tlag,6.244983478967491
3932,495,lin,N0,0.096
3933,495,lin,Nmax,0.17
3934,495,lin,rmax,0.05052191830450155
3935,495,lin,tlag,0
3936,496,log,N0,-1.03621217265444
3937,496,log,Nmax,-0.853871964321762
3938,496,log,rmax,0.09789888371634556
3939,496,log,tlag,8.812494361298278
3940,496,lin,N0,0.092
3941,496,lin,Nmax,0.14
3942,496,lin,rmax,0.048248798375164166
3943,496,lin,tlag,0
3944,497,log,N0,-1.0222763947111502
3945,497,log,Nmax,-0.8268137315877259
3946,497,log,rmax,0.08886591393279143
3947,497,log,tlag,6.781615281006976
3948,497,lin,N0,0.095
3949,497,lin,Nmax,0.149
3950,497,lin,rmax,0.052712264150943086
3951,497,lin,tlag,0
3952,498,log,N0,-1.01772876696043
3953,498,log,Nmax,-0.85078088734462
3954,498,log,rmax,0.10108668272028229
3955,498,log,tlag,8.073621002601435
3956,498,lin,N0,0.096
3957,498,lin,Nmax,0.141
3958,498,lin,rmax,0.019629863379863128
3959,498,lin,tlag,0
3960,499,log,N0,-1.01772876696043
3961,499,log,Nmax,-0.8386319977650251
3962,499,log,rmax,0.10964328267992676
3963,499,log,tlag,9.961942235986218
3964,499,lin,N0,0.096
3965,499,lin,Nmax,0.145
3966,499,lin,rmax,0.018532088204219116
3967,499,lin,tlag,0
3968,500,log,N0,-1.06048074738138
3969,500,log,Nmax,-0.853871964321762
3970,500,log,rmax,0.06770434984623795
3971,500,log,tlag,5.759821438156333
3972,500,lin,N0,0.087
3973,500,lin,Nmax,0.14
3974,500,lin,rmax,0.06488118357402625
3975,500,lin,tlag,0
3976,501,log,N0,-1.03151705144606
3977,501,log,Nmax,-0.8239087409443191
3978,501,log,rmax,0.06145903305548678
3979,501,log,tlag,5.734416194110637
3980,501,lin,N0,0.09300000000000001
3981,501,lin,Nmax,0.15
3982,501,lin,rmax,0.06922224956928336
3983,501,lin,tlag,0
3984,502,log,N0,-1.03621217265444
3985,502,log,Nmax,-0.8386319977650251
3986,502,log,rmax,0.07374937955666618
3987,502,log,tlag,6.269504225508806
3988,502,lin,N0,0.092
3989,502,lin,Nmax,0.145
3990,502,lin,rmax,0.04512972461530792
3991,502,lin,tlag,0
3992,503,log,N0,-1.05060999335509
3993,503,log,Nmax,-0.779891911959945
3994,503,log,rmax,0.09705700290335824
3995,503,log,tlag,6.379116175516282
3996,503,lin,N0,0.08900000000000001
3997,503,lin,Nmax,0.166
3998,503,lin,rmax,0.058346611678695134
3999,503,lin,tlag,0
4000,504,log,N0,-1.0457574905606801
4001,504,log,Nmax,-0.7520267336381931
4002,504,log,rmax,0.12315270558936332
4003,504,log,tlag,6.914970479964686
4004,504,lin,N0,0.09
4005,504,lin,Nmax,0.177
4006,504,lin,rmax,0.020357931542142087
4007,504,lin,tlag,0
4008,505,log,N0,-1.0268721464003001
4009,505,log,Nmax,-0.7212463990471709
4010,505,log,rmax,0.12053661741129294
4011,505,log,tlag,6.772758954925014
4012,505,lin,N0,0.094
4013,505,lin,Nmax,0.19
4014,505,lin,rmax,0.050528331324019356
4015,505,lin,tlag,0
4016,506,log,N0,-1.0222763947111502
4017,506,log,Nmax,-0.72584215073632
4018,506,log,rmax,0.11672992786319951
4019,506,log,tlag,7.872200726680725
4020,506,lin,N0,0.095
4021,506,lin,Nmax,0.188
4022,506,lin,rmax,0.44522268310536356
4023,506,lin,tlag,0.7272727272727252
4024,507,log,N0,-1.01322826573376
4025,507,log,Nmax,-0.5816987086802551
4026,507,log,rmax,0.13652597217716822
4027,507,log,tlag,5.351691931650099
4028,507,lin,N0,0.09699999999999999
4029,507,lin,Nmax,0.262
4030,507,lin,rmax,0.48167610289655377
4031,507,lin,tlag,1.2281553398058258
4032,508,log,N0,-1.0457574905606801
4033,508,log,Nmax,-0.777283528852417
4034,508,log,rmax,0.10746212786580356
4035,508,log,tlag,8.514921562625618
4036,508,lin,N0,0.09
4037,508,lin,Nmax,0.16699999999999998
4038,508,lin,rmax,0.03623628662685742
4039,508,lin,tlag,0
4040,509,log,N0,-1.03621217265444
4041,509,log,Nmax,-0.764471553092451
4042,509,log,rmax,0.11770116878404409
4043,509,log,tlag,9.187428017804889
4044,509,lin,N0,0.092
4045,509,lin,Nmax,0.172
4046,509,lin,rmax,0.03512995359578216
4047,509,lin,tlag,0
4048,510,log,N0,-1.0222763947111502
4049,510,log,Nmax,-0.7351821769904642
4050,510,log,rmax,0.12408237844363908
4051,510,log,tlag,8.216015202931834
4052,510,lin,N0,0.095
4053,510,lin,Nmax,0.184
4054,510,lin,rmax,0.5280930833872013
4055,510,lin,tlag,1.9594594594594639
4056,511,log,N0,-1.01772876696043
4057,511,log,Nmax,-0.643974142806877
4058,511,log,rmax,0.10810580196054359
4059,511,log,tlag,6.631395316259167
4060,511,lin,N0,0.096
4061,511,lin,Nmax,0.22699999999999998
4062,511,lin,rmax,0.5042446366633843
4063,511,lin,tlag,1.6987951807228987
4064,512,log,N0,-1.05551732784983
4065,512,log,Nmax,-1.0409586076789101
4066,512,log,rmax,0.006779733152354139
4067,512,log,tlag,2.333333333333318
4068,512,lin,N0,0.08800000000000001
4069,512,lin,Nmax,0.091
4070,512,lin,rmax,0.22108843537415143
4071,512,lin,tlag,0
4072,513,log,N0,-1.01322826573376
4073,513,log,Nmax,-1.0
4074,513,log,rmax,0.010091150097712451
4075,513,log,tlag,0.08118761348654126
4076,513,lin,N0,0.09699999999999999
4077,513,lin,Nmax,0.1
4078,513,lin,rmax,0.57164634146342
4079,513,lin,tlag,0
4080,514,log,N0,-1.0409586076789101
4081,514,log,Nmax,-1.03151705144606
4082,514,log,rmax,0.006557442319325867
4083,514,log,tlag,2.0000000000000466
4084,514,lin,N0,0.091
4085,514,lin,Nmax,0.09300000000000001
4086,514,lin,rmax,0.2175608234560159
4087,514,lin,tlag,0
4088,515,log,N0,-1.03151705144606
4089,515,log,Nmax,-0.84163750790475
4090,515,log,rmax,0.05324646699898307
4091,515,log,tlag,2.852329656981665
4092,515,lin,N0,0.09300000000000001
4093,515,lin,Nmax,0.14400000000000002
4094,515,lin,rmax,0.009124395931195177
4095,515,lin,tlag,0
4096,516,log,N0,-1.05551732784983
4097,516,log,Nmax,-0.8239087409443191
4098,516,log,rmax,0.09841307720948725
4099,516,log,tlag,13.595947000466724
4100,516,lin,N0,0.08800000000000001
4101,516,lin,Nmax,0.15
4102,516,lin,rmax,1.62878787878788
4103,516,lin,tlag,9.825581395348834
4104,517,log,N0,-1.0409586076789101
4105,517,log,Nmax,-0.8268137315877259
4106,517,log,rmax,0.11158694072118945
4107,517,log,tlag,12.26284988910052
4108,517,lin,N0,0.091
4109,517,lin,Nmax,0.149
4110,517,lin,rmax,0.016959570205791315
4111,517,lin,tlag,0
4112,518,log,N0,-1.0457574905606801
4113,518,log,Nmax,-0.8153085691824008
4114,518,log,rmax,0.10702480921533533
4115,518,log,tlag,4.823236504737701
4116,518,lin,N0,0.09
4117,518,lin,Nmax,0.153
4118,518,lin,rmax,0.05712771858953415
4119,518,lin,tlag,0
4120,519,log,N0,-1.0409586076789101
4121,519,log,Nmax,-0.6757175447023069
4122,519,log,rmax,0.09175273796650536
4123,519,log,tlag,8.75101285421443
4124,519,lin,N0,0.091
4125,519,lin,Nmax,0.21100000000000002
4126,519,lin,rmax,0.02888132103983733
4127,519,lin,tlag,0
4128,520,log,N0,-1.06550154875643
4129,520,log,Nmax,-0.79317412396815
4130,520,log,rmax,0.12089213216624857
4131,520,log,tlag,7.651178045444041
4132,520,lin,N0,0.086
4133,520,lin,Nmax,0.161
4134,520,lin,rmax,0.9213409504431357
4135,520,lin,tlag,2.7051282051281973
4136,521,log,N0,-1.0457574905606801
4137,521,log,Nmax,-0.779891911959945
4138,521,log,rmax,0.11581190162612287
4139,521,log,tlag,8.006792311538295
4140,521,lin,N0,0.09
4141,521,lin,Nmax,0.166
4142,521,lin,rmax,0.9208579881656804
4143,521,lin,tlag,2.720779220779219
4144,522,log,N0,-1.05060999335509
4145,522,log,Nmax,-0.7825160557860941
4146,522,log,rmax,0.1383293116663669
4147,522,log,tlag,7.8954062103263825
4148,522,lin,N0,0.08900000000000001
4149,522,lin,Nmax,0.165
4150,522,lin,rmax,0.828085858412545
4151,522,lin,tlag,2.2435897435897383
4152,523,log,N0,-1.03151705144606
4153,523,log,Nmax,-0.701146923590293
4154,523,log,rmax,0.13932747440889998
4155,523,log,tlag,6.731274925502437
4156,523,lin,N0,0.09300000000000001
4157,523,lin,Nmax,0.19899999999999998
4158,523,lin,rmax,0.41814651345223874
4159,523,lin,tlag,0
4160,524,log,N0,-1.07572071393812
4161,524,log,Nmax,-0.8326826652518241
4162,524,log,rmax,0.12725156123117903
4163,524,log,tlag,9.646211303555107
4164,524,lin,N0,0.084
4165,524,lin,Nmax,0.147
4166,524,lin,rmax,0.46117647058823563
4167,524,lin,tlag,0.3750000000000048
4168,525,log,N0,-1.0409586076789101
4169,525,log,Nmax,-0.795880017344075
4170,525,log,rmax,0.09898051088775292
4171,525,log,tlag,5.642465567544821
4172,525,lin,N0,0.091
4173,525,lin,Nmax,0.16
4174,525,lin,rmax,0.03062181421490158
4175,525,lin,tlag,0
4176,526,log,N0,-0.991399828238082
4177,526,log,Nmax,-0.7904849854573691
4178,526,log,rmax,0.13190716304096875
4179,526,log,tlag,8.021619366255651
4180,526,lin,N0,0.102
4181,526,lin,Nmax,0.162
4182,526,lin,rmax,0.023889733640939954
4183,526,lin,tlag,0
4184,527,log,N0,-1.0
4185,527,log,Nmax,-0.777283528852417
4186,527,log,rmax,0.12102958618104208
4187,527,log,tlag,7.33730479389316
4188,527,lin,N0,0.1
4189,527,lin,Nmax,0.16699999999999998
4190,527,lin,rmax,0.8292894498642269
4191,527,lin,tlag,1.2468354430379758
4192,528,log,N0,-1.08092190762393
4193,528,log,Nmax,-1.05060999335509
4194,528,log,rmax,0.00919580728987877
4195,528,log,tlag,8.884507247745045
4196,528,lin,N0,0.083
4197,528,lin,Nmax,0.08900000000000001
4198,528,lin,rmax,0.1106598143236076
4199,528,lin,tlag,0
4200,529,log,N0,-1.06048074738138
4201,529,log,Nmax,-1.05060999335509
4202,529,log,rmax,0.006779733152354139
4203,529,log,tlag,10.647618635306582
4204,529,lin,N0,0.087
4205,529,lin,Nmax,0.08900000000000001
4206,529,lin,rmax,0.25341685649203294
4207,529,lin,tlag,0
4208,530,log,N0,-1.08092190762393
4209,530,log,Nmax,-1.06048074738138
4210,530,log,rmax,0.004790476418688409
4211,530,log,tlag,5.0
4212,530,lin,N0,0.083
4213,530,lin,Nmax,0.087
4214,530,lin,rmax,0.09732995226730376
4215,530,lin,tlag,0
4216,531,log,N0,-1.05060999335509
4217,531,log,Nmax,-1.0409586076789101
4218,531,log,rmax,0.004469320239248133
4219,531,log,tlag,1.0000000000000457
4220,531,lin,N0,0.08900000000000001
4221,531,lin,Nmax,0.091
4222,531,lin,rmax,0.4352678571428469
4223,531,lin,tlag,0
4224,532,log,N0,-1.1079053973095199
4225,532,log,Nmax,-1.0409586076789101
4226,532,log,rmax,0.034673364178190384
4227,532,log,tlag,12.632140492320572
4228,532,lin,N0,0.078
4229,532,lin,Nmax,0.091
4230,532,lin,rmax,0.028397270533411054
4231,532,lin,tlag,0
4232,533,log,N0,-1.06550154875643
4233,533,log,Nmax,-0.995678626217357
4234,533,log,rmax,0.04041286299903745
4235,533,log,tlag,14.027238396369077
4236,533,lin,N0,0.086
4237,533,lin,Nmax,0.10099999999999999
4238,533,lin,rmax,0.02375054869254406
4239,533,lin,tlag,0
4240,534,log,N0,-1.05060999335509
4241,534,log,Nmax,-1.0
4242,534,log,rmax,0.021168960581728263
4243,534,log,tlag,13.9339237068856
4244,534,lin,N0,0.08900000000000001
4245,534,lin,Nmax,0.1
4246,534,lin,rmax,0.062282012954657955
4247,534,lin,tlag,0
4248,535,log,N0,-1.06048074738138
4249,535,log,Nmax,-1.0268721464003001
4250,535,log,rmax,0.015159924407708067
4251,535,log,tlag,12.818578528175612
4252,535,lin,N0,0.087
4253,535,lin,Nmax,0.094
4254,535,lin,rmax,0.09511602806260261
4255,535,lin,tlag,0
4256,536,log,N0,-1.1079053973095199
4257,536,log,Nmax,-0.844663962534938
4258,536,log,rmax,0.13825262165565
4259,536,log,tlag,4.707579650906147
4260,536,lin,N0,0.078
4261,536,lin,Nmax,0.14300000000000002
4262,536,lin,rmax,0.042400018976232294
4263,536,lin,tlag,0
4264,537,log,N0,-1.07572071393812
4265,537,log,Nmax,-0.821023052706831
4266,537,log,rmax,0.1486401394613475
4267,537,log,tlag,4.865867920781197
4268,537,lin,N0,0.084
4269,537,lin,Nmax,0.151
4270,537,lin,rmax,0.959556650246306
4271,537,lin,tlag,0.2558139534883721
4272,538,log,N0,-1.06048074738138
4273,538,log,Nmax,-0.806875401645538
4274,538,log,rmax,0.14295092202711449
4275,538,log,tlag,4.4395581326121345
4276,538,lin,N0,0.087
4277,538,lin,Nmax,0.156
4278,538,lin,rmax,0.8675005075425235
4279,538,lin,tlag,0
4280,539,log,N0,-1.06048074738138
4281,539,log,Nmax,-0.7986028756795479
4282,539,log,rmax,0.16076511746612618
4283,539,log,tlag,4.677445555036135
4284,539,lin,N0,0.087
4285,539,lin,Nmax,0.159
4286,539,lin,rmax,0.03813169103257777
4287,539,lin,tlag,0
4288,540,log,N0,-1.0409586076789101
4289,540,log,Nmax,-0.779891911959945
4290,540,log,rmax,0.2035373220971425
4291,540,log,tlag,6.408281709419423
4292,540,lin,N0,0.091
4293,540,lin,Nmax,0.166
4294,540,lin,rmax,0.051347768448961495
4295,540,lin,tlag,0
4296,541,log,N0,-1.0268721464003001
4297,541,log,Nmax,-0.991399828238082
4298,541,log,rmax,0.01874163596732801
4299,541,log,tlag,0
4300,541,lin,N0,0.094
4301,541,lin,Nmax,0.102
4302,541,lin,rmax,0.5101511558980444
4303,541,lin,tlag,0
4304,542,log,N0,-1.03151705144606
4305,542,log,Nmax,-0.7328282715969859
4306,542,log,rmax,0.19068375756134368
4307,542,log,tlag,7.36769621430854
4308,542,lin,N0,0.09300000000000001
4309,542,lin,Nmax,0.185
4310,542,lin,rmax,0.03244339066752691
4311,542,lin,tlag,0
4312,543,log,N0,-1.03621217265444
4313,543,log,Nmax,-1.00877392430751
4314,543,log,rmax,0.008602482088382199
4315,543,log,tlag,0
4316,543,lin,N0,0.092
4317,543,lin,Nmax,0.098
4318,543,lin,rmax,0.25290322580645214
4319,543,lin,tlag,0
4320,547,log,N0,-1.0409586076789101
4321,547,log,Nmax,-1.01772876696043
4322,547,log,rmax,0.0064865496625294405
4323,547,log,tlag,2.6484513697613203
4324,547,lin,N0,0.091
4325,547,lin,Nmax,0.096
4326,547,lin,rmax,0.13699933403101514
4327,547,lin,tlag,0
4328,548,log,N0,-1.06048074738138
4329,548,log,Nmax,-0.9746941347352299
4330,548,log,rmax,0.03289239849863525
4331,548,log,tlag,10.202462156633906
4332,548,lin,N0,0.087
4333,548,lin,Nmax,0.106
4334,548,lin,rmax,0.10219559851912861
