"","loglin","param","ID","value"
"479","lin","tlag",60,8.82530514442365
"480","lin","rmax",60,0.00157374610513461
"481","log","N0",61,0.0397877984084887
"482","log","Nmax",61,0.883289124668435
"483","log","tlag",61,-0.0109867687912413
"484","log","rmax",61,0.00511017382201013
"485","lin","N0",61,0.0397877984084887
"486","lin","Nmax",61,0.883289124668435
"487","lin","tlag",61,2.72545111149481
"488","lin","rmax",61,0.00422134276699165
"489","log","N0",62,0.00265251989389981
"490","log","Nmax",62,0.299734748010611
"491","log","tlag",62,0.275401671035212
"492","log","rmax",62,0.0119597763301937
"493","lin","N0",62,0.00265251989389981
"494","lin","Nmax",62,0.299734748010611
"495","lin","tlag",62,1.65607228247509
"496","lin","rmax",62,0.00234242973636004
"497","log","N0",63,0.0106100795755975
"498","log","Nmax",63,0.56763925729443
"499","log","tlag",63,-0.279796378551708
"500","log","rmax",63,0.00846599116011303
"501","lin","N0",63,0.0106100795755975
"502","lin","Nmax",63,0.56763925729443
"503","lin","tlag",63,1.92634679474099
"504","lin","rmax",63,0.00300844156282144
"505","log","N0",64,0.00265251989389936
"506","log","Nmax",64,0.351947781765226
"507","log","tlag",64,1.09803921568628
"508","log","rmax",64,0.0090017129957426
"509","lin","N0",64,0.00265251989389936
"510","lin","Nmax",64,0.351947781765226
"511","lin","tlag",64,1.09803921568628
"512","lin","rmax",64,0.00229562733255311
"513","log","N0",65,0.0265251989389923
"514","log","Nmax",65,0.956264627867062
"515","log","tlag",65,1.92156862745098
"516","log","rmax",65,0.00544703974005506
"517","lin","N0",65,0.0265251989389923
"518","lin","Nmax",65,0.956264627867062
"519","lin","tlag",65,1.92156862745098
"520","lin","rmax",65,0.00486607152511354
"521","log","N0",66,0.00531024080719811
"522","log","Nmax",66,0.75157330836844
"523","log","tlag",66,4.3921568627451
"524","log","rmax",66,0.00761124859327097
"525","lin","N0",66,0.00531024080719811
"526","lin","Nmax",66,0.75157330836844
"527","lin","tlag",66,7.9607843137255
"528","lin","rmax",66,0.00283734259290291
"529","log","N0",67,0.00265251989389936
"530","log","Nmax",67,0.854569095542726
"531","log","tlag",67,7.96078431372549
"532","log","rmax",67,0.00604652579210168
"533","lin","N0",67,0.00265251989389936
"534","lin","Nmax",67,0.854569095542726
"535","lin","tlag",67,7.96078431372549
"536","lin","rmax",67,0.00134527066649522
"537","log","N0",68,1.04020387996506e-05
"538","log","Nmax",68,0.285634784417746
"539","log","tlag",68,2.74509803921569
"540","log","rmax",68,0.0126367488006982
"541","lin","N0",68,1.04020387996506e-05
"542","lin","Nmax",68,0.285634784417746
"543","lin","tlag",68,5.21568627450981
"544","lin","rmax",68,0.00197831845392128
"545","log","N0",69,0.0133689839572189
"546","log","Nmax",69,0.77807486631016
"547","log","tlag",69,2.23484848484847
"548","log","rmax",69,0.00813669003400797
"549","lin","N0",69,0.0133689839572189
"550","lin","Nmax",69,0.77807486631016
"551","lin","tlag",69,2.23484848484847
"552","lin","rmax",69,0.00540069344530674
"553","log","N0",70,0.00534759358288772
"554","log","Nmax",70,0.192513368983957
"555","log","tlag",70,1.9496434937611
"556","log","rmax",70,0.00665960633039066
"557","lin","N0",70,0.00534759358288772
"558","lin","Nmax",70,0.192513368983957
"559","lin","tlag",70,7.79857397504455
"560","lin","rmax",70,0.00120330357880876
"561","log","N0",71,0.0240641711229943
"562","log","Nmax",71,0.272727272727272
"563","log","tlag",71,5.85635769459299
"564","log","rmax",71,0.00345721303195306
"565","lin","N0",71,0.0240641711229943
"566","lin","Nmax",71,0.272727272727272
"567","lin","tlag",71,5.85635769459299
"568","lin","rmax",71,0.000856689661814491
"569","log","N0",72,0.0160427807486627
"570","log","Nmax",72,0.441176470588235
"571","log","tlag",72,8.10308972073679
"572","log","rmax",72,0.0065873588605317
"573","lin","N0",72,0.0160427807486627
"574","lin","Nmax",72,0.441176470588235
"575","lin","tlag",72,8.10308972073679
"576","lin","rmax",72,0.00278076064112422
"577","log","N0",73,0.0133689839572189
"578","log","Nmax",73,0.366310160427807
"579","log","tlag",73,7.25193107546045
"580","log","rmax",73,0.00270976412782366
"581","lin","N0",73,0.0133689839572189
"582","lin","Nmax",73,0.366310160427807
"583","lin","tlag",73,7.25193107546045
"584","lin","rmax",73,0.000743563616862973
"585","log","N0",74,0.0187667560321723
"586","log","Nmax",74,0.238605898123325
"587","log","tlag",74,0.00525469168900372
"588","log","rmax",74,0.00465415196156948
"589","lin","N0",74,0.0187667560321723
"590","lin","Nmax",74,0.238605898123325
"591","lin","tlag",74,6.74327077747989
"592","lin","rmax",74,0.0011096735644786
"593","log","N0",75,0.0214477211796251
"594","log","Nmax",75,0.227882037533512
"595","log","tlag",75,0.286005361930293
"596","log","rmax",75,0.00391021044526378
"597","lin","N0",75,0.0214477211796251
"598","lin","Nmax",75,0.227882037533512
"599","lin","tlag",75,6.46026809651474
"600","lin","rmax",75,0.000740318828247897
"601","log","N0",76,0.0268096514745313
"602","log","Nmax",76,0.935656836461126
"603","log","tlag",76,0.00750670241286855
"604","log","rmax",76,0.0039104206433868
"605","lin","N0",76,0.0268096514745313
"606","lin","Nmax",76,0.935656836461126
"607","lin","tlag",76,0.569758713136729
"608","lin","rmax",76,0.00291350452308379
"609","log","N0",77,0.016085790884719
"610","log","Nmax",77,0.873994638069705
"611","log","tlag",77,0.846756032171577
"612","log","rmax",77,0.00331180022345245
"613","lin","N0",77,0.016085790884719
"614","lin","Nmax",77,0.873994638069705
"615","lin","tlag",77,1.69050938337801
"616","lin","rmax",77,0.000211493480603187
"617","log","N0",78,0.0187165775401066
"618","log","Nmax",78,0.366310160427807
"619","log","tlag",78,6.13413547237076
"620","log","rmax",78,0.00243120231802439
"621","lin","N0",78,0.0187165775401066
"622","lin","Nmax",78,0.366310160427807
"623","lin","tlag",78,6.13413547237076
"624","lin","rmax",78,0.00072088070633141
"625","log","N0",79,0.0107238605898132
"626","log","Nmax",79,0.683646112600536
"627","log","tlag",79,2.52750670241287
"628","log","rmax",79,0.00468592934156771
